index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,shot_freeze_frame,match_id,obv_for_after,obv_for_before,obv_for_net,obv_against_after,obv_against_before,obv_against_net,obv_total_net,player_id,player_name,position_id,position_name,pass_length,pass_angle,pass_pass_success_probability,pass_recipient_id,pass_recipient_name,pass_height_id,pass_height_name,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,under_pressure,pass_aerial_won,pass_outcome_id,pass_outcome_name,duel_type_id,duel_type_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,clearance_head,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,out,counterpress,shot_statsbomb_xg,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_gk_positioning_xg_suppression,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,shot_first_time,off_camera,pass_assisted_shot_id,pass_goal_assist,pass_through_ball,pass_technique_id,pass_technique_name,shot_one_on_one,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,goalkeeper_technique_id,goalkeeper_technique_name,dribble_outcome_id,dribble_outcome_name,ball_recovery_recovery_failure,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,pass_shot_assist,pass_inswinging,pass_cross,injury_stoppage_in_chain,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_left_foot,pass_no_touch,shot_saved_off_target,goalkeeper_shot_saved_off_target,50_50_outcome_id,50_50_outcome_name,pass_cut_back,block_offensive,foul_committed_advantage,foul_won_advantage,pass_miscommunication,dribble_nutmeg,pass_deflected,block_deflection,pass_outswinging,clearance_other,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_type_id,foul_committed_type_name,dribble_overrun,block_save_block,miscontrol_aerial_won,shot_aerial_won,foul_committed_offensive,pass_straight,ball_recovery_offensive,shot_deflected,shot_open_goal,goalkeeper_punched_out,foul_committed_penalty,foul_won_penalty,shot_shot_shot_assist,dribble_no_touch,shot_saved_to_post,goalkeeper_shot_saved_to_post,shot_shot_goal_assist,shot_follows_dribble,goalkeeper_lost_out,goalkeeper_lost_in_play,player_off_permanent,shot_redirect,goalkeeper_success_out,goalkeeper_success_in_play,x,y,end_x,end_y,carry_end_x,carry_end_y,goalkeeper_end_x,goalkeeper_end_y,shot_end_x,shot_end_y,shot_end_z,prog_pass,prog_carry,pass_or_carry_angle,phase,count_hi,count_hsr,count_high_acceleration,count_high_deceleration,count_medium_acceleration,count_medium_deceleration,count_sprint,high_intensity_hi_distance,high_speed_running_hsr_distance,m/min,max_speed,running_distance,sprinting_distance,total_distance,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,Shoter_x,Shoter_y,in_box
1,1,00:00:00.000,0,0,1,0.0,35,Starting XI,1880,Yokohama F. Marinos,1,Regular Play,1880,Yokohama F. Marinos,4141.0,"[{'jersey_number': 1, 'player.id': 95190, 'player.name': 'William Popp', 'position.id': 1, 'position.name': 'Goalkeeper'}, {'jersey_number': 27, 'player.id': 37495, 'player.name': 'Ken Matsubara', 'position.id': 2, 'position.name': 'Right Back'}, {'jersey_number': 15, 'player.id': 97924, 'player.name': 'Takumi Kamijima', 'position.id': 3, 'position.name': 'Right Center Back'}, {'jersey_number': 5, 'player.id': 37219, 'player.name': 'Carlos Eduardo Bendini Giusti', 'position.id': 5, 'position.name': 'Left Center Back'}, {'jersey_number': 16, 'player.id': 213597, 'player.name': 'Ren Kato', 'position.id': 6, 'position.name': 'Left Back'}, {'jersey_number': 8, 'player.id': 37490, 'player.name': 'Takuya Kida', 'position.id': 10, 'position.name': 'Center Defensive Midfield'}, {'jersey_number': 11, 'player.id': 49586, 'player.name': 'Yan Matheus Santos Souza', 'position.id': 12, 'position.name': 'Right Midfield'}, {'jersey_number': 28, 'player.id': 209939, 'player.name': 'Riku Yamane', 'position.id': 13, 'position.name': 'Right Center Midfield'}, {'jersey_number': 29, 'player.id': 124098, 'player.name': 'Tae-Hee Nam', 'position.id': 15, 'position.name': 'Left Center Midfield'}, {'jersey_number': 7, 'player.id': 25289, 'player.name': 'José Elber Pimentel da Silva', 'position.id': 16, 'position.name': 'Left Midfield'}, {'jersey_number': 10, 'player.id': 37649, 'player.name': 'Anderson José Lopes de Souza', 'position.id': 23, 'position.name': 'Center Forward'}]",,3925236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1,00:00:00.000,0,0,1,0.0,35,Starting XI,1880,Yokohama F. Marinos,1,Regular Play,4260,Avispa Fukuoka,3421.0,"[{'jersey_number': 1, 'player.id': 47524, 'player.name': 'Takumi Nagaishi', 'position.id': 1, 'position.name': 'Goalkeeper'}, {'jersey_number': 4, 'player.id': 206368, 'player.name': 'Seiya Inoue', 'position.id': 3, 'position.name': 'Right Center Back'}, {'jersey_number': 3, 'player.id': 42865, 'player.name': 'Tatsuki Nara', 'position.id': 4, 'position.name': 'Center Back'}, {'jersey_number': 37, 'player.id': 97649, 'player.name': 'Masaya Tashiro', 'position.id': 5, 'position.name': 'Left Center Back'}, {'jersey_number': 2, 'player.id': 97938, 'player.name': 'Masato Yuzawa', 'position.id': 7, 'position.name': 'Right Wing Back'}, {'jersey_number': 29, 'player.id': 93989, 'player.name': 'Yota Maejima', 'position.id': 8, 'position.name': 'Left Wing Back'}, {'jersey_number': 6, 'player.id': 97935, 'player.name': 'Hiroyuki Mae', 'position.id': 9, 'position.name': 'Right Defensive Midfield'}, {'jersey_number': 30, 'player.id': 394465, 'player.name': 'Masato Shigemi', 'position.id': 11, 'position.name': 'Left Defensive Midfield'}, {'jersey_number': 8, 'player.id': 37316, 'player.name': 'Kazuya Konno', 'position.id': 18, 'position.name': 'Right Attacking Midfield'}, {'jersey_number': 18, 'player.id': 37244, 'player.name': 'Yuto Iwasaki', 'position.id': 20, 'position.name': 'Left Attacking Midfield'}, {'jersey_number': 17, 'player.id': 116141, 'player.name': 'Wellington Luis de Sousa', 'position.id': 23, 'position.name': 'Center Forward'}]",,3925236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1,00:00:00.000,0,0,1,0.0,18,Half Start,1880,Yokohama F. Marinos,1,Regular Play,4260,Avispa Fukuoka,,,,3925236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,00:00:00.000,0,0,1,0.0,18,Half Start,1880,Yokohama F. Marinos,1,Regular Play,1880,Yokohama F. Marinos,,,,3925236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1,00:00:01.821,0,1,2,1.1694,30,Pass,1880,Yokohama F. Marinos,9,From Kick Off,1880,Yokohama F. Marinos,,,,3925236,0.0165,0.0068,0.0097,0.0103,0.0097,0.0006,0.0091,37649.0,Anderson José Lopes de Souza,23.0,Center Forward,10.7075,3.1042,0.9985,37490.0,Takuya Kida,1.0,Ground Pass,40.0,Right Foot,65.0,Kick Off,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,40.1,50.3,40.5,,,,,,,,-10.701708631513348,0.0,177.85909863367692,,,,,,,,,,,,,,,,5.0,4.0,4.0,4.0,0.01484598,0.01262646,-0.002219519999999999,,,
6,1,00:00:02.991,0,2,2,,42,Ball Receipt*,1880,Yokohama F. Marinos,9,From Kick Off,1880,Yokohama F. Marinos,,,,3925236,,,,,,,,37490.0,Takuya Kida,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.3,40.5,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1,00:00:02.991,0,2,2,1.6219,43,Carry,1880,Yokohama F. Marinos,9,From Kick Off,1880,Yokohama F. Marinos,,,,3925236,0.0174,0.0165,0.0009,0.0093,0.0103,-0.001,0.002,37490.0,Takuya Kida,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.3,40.5,,,53.5,45.3,,,,,,0.0,2.990924697516533,,,,,,,,,,,,,,,,,4.0,4.0,5.0,4.0,0.01262646,0.01484598,0.002219519999999999,,,
8,1,00:00:04.612,0,4,2,1.1286,30,Pass,1880,Yokohama F. Marinos,9,From Kick Off,1880,Yokohama F. Marinos,,,,3925236,0.0167,0.0174,-0.0008,0.0109,0.0093,0.0016,-0.0024,37490.0,Takuya Kida,10.0,Center Defensive Midfield,14.5836,0.8339,0.9815,209939.0,Riku Yamane,1.0,Ground Pass,40.0,Right Foot,,,37.0,Midfield third - Center - Forwards - Short - Ground Pass,0.5749,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5,45.3,63.3,56.1,,,,,,,,7.769372261640186,0.0,47.7791668640721,,,,,,,,,,,,,,,,5.0,4.0,6.0,5.0,0.01484598,0.01685596,0.0020099799999999998,,,
9,1,00:00:05.741,0,5,2,,42,Ball Receipt*,1880,Yokohama F. Marinos,9,From Kick Off,1880,Yokohama F. Marinos,,,,3925236,,,,,,,,209939.0,Riku Yamane,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.3,56.1,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1,00:00:05.741,0,5,2,0.4374,43,Carry,1880,Yokohama F. Marinos,9,From Kick Off,1880,Yokohama F. Marinos,,,,3925236,0.0167,0.0167,0.0,0.0103,0.0109,-0.0006,0.0006,209939.0,Riku Yamane,13.0,Right Center Midfield,,,,,,,,,,,,,,,True,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.3,56.1,,,63.3,58.5,,,,,,0.0,-0.7002674726917704,,,,,,,,,,,,,,,,,6.0,5.0,6.0,5.0,0.01685596,0.01685596,0.0,,,
